y_j / x_i:,0,0.00833333,0.0166667,0.025,0.0333333,0.0416667,0.05,0.0583333,0.0666667,0.075,0.0833333,0.0916667,0.1,0.108333,0.116667,0.125,0.133333,0.141667,0.15,0.158333,0.166667,0.175,0.183333,0.191667,0.2,0.208333,0.216667,0.225,0.233333,0.241667,0.25,0.258333,0.266667,0.275,0.283333,0.291667,0.3,0.308333,0.316667,0.325,0.333333,0.341667,0.35,0.358333,0.366667,0.375,0.383333,0.391667,0.4,0.408333,0.416667,0.425,0.433333,0.441667,0.45,0.458333,0.466667,0.475,0.483333,0.491667,0.5,0.508333,0.516667,0.525,0.533333,0.541667,0.55,0.558333,0.566667,0.575,0.583333,0.591667,0.6,0.608333,0.616667,0.625,0.633333,0.641667,0.65,0.658333,0.666667,0.675,0.683333,0.691667,0.7,0.708333,0.716667,0.725,0.733333,0.741667,0.75,0.758333,0.766667,0.775,0.783333,0.791667,0.8,0.808333,0.816667,0.825,0.833333,0.841667,0.85,0.858333,0.866667,0.875,0.883333,0.891667,0.9,0.908333,0.916667,0.925,0.933333,0.941667,0.95,0.958333,0.966667,0.975,0.983333,0.991667,1,
0.0833333,0.258819,0.258602,0.258549,0.258648,0.258886,0.259252,0.259734,0.260322,0.261007,0.261779,0.262629,0.263551,0.264537,0.265579,0.266671,0.267808,0.268984,0.270193,0.27143,0.272692,0.273973,0.275269,0.276576,0.27789,0.279209,0.280528,0.281844,0.283154,0.284455,0.285744,0.28702,0.288278,0.289517,0.290734,0.291928,0.293095,0.294235,0.295344,0.296422,0.297467,0.298476,0.299449,0.300384,0.301279,0.302133,0.302946,0.303715,0.30444,0.30512,0.305754,0.306341,0.306879,0.30737,0.30781,0.308202,0.308542,0.308832,0.309071,0.309258,0.309393,0.309476,0.309507,0.309486,0.309413,0.309287,0.309109,0.30888,0.308598,0.308266,0.307882,0.307448,0.306964,0.306431,0.305849,0.305219,0.304542,0.303818,0.30305,0.302236,0.30138,0.300482,0.299543,0.298564,0.297548,0.296495,0.295408,0.294287,0.293136,0.291955,0.290746,0.289513,0.288257,0.28698,0.285685,0.284375,0.283053,0.281721,0.280382,0.279041,0.277699,0.276362,0.275032,0.273715,0.272414,0.271133,0.269879,0.268655,0.267469,0.266325,0.26523,0.264191,0.263215,0.262311,0.261487,0.260752,0.260115,0.259589,0.259184,0.258912,0.258786,0.258819
0.0916667,0.284015,0.283052,0.282271,0.28166,0.281206,0.280898,0.280725,0.280677,0.280744,0.280917,0.281186,0.281545,0.281984,0.282498,0.283079,0.283721,0.284417,0.285163,0.285953,0.286782,0.287646,0.288538,0.289457,0.290396,0.291353,0.292323,0.293304,0.294291,0.295282,0.296273,0.297262,0.298246,0.299222,0.300188,0.30114,0.302078,0.302999,0.3039,0.30478,0.305636,0.306468,0.307273,0.30805,0.308796,0.309512,0.310195,0.310844,0.311458,0.312035,0.312576,0.313079,0.313542,0.313966,0.314349,0.31469,0.314991,0.315248,0.315463,0.315635,0.315764,0.315849,0.31589,0.315888,0.315841,0.315751,0.315617,0.31544,0.315219,0.314956,0.31465,0.314303,0.313914,0.313484,0.313014,0.312506,0.311959,0.311374,0.310754,0.310098,0.309408,0.308686,0.307932,0.307149,0.306337,0.305499,0.304636,0.30375,0.302844,0.301918,0.300977,0.300021,0.299053,0.298076,0.297092,0.296106,0.295118,0.294134,0.293155,0.292186,0.291231,0.290292,0.289376,0.288485,0.287625,0.286801,0.286017,0.28528,0.284595,0.283969,0.283408,0.28292,0.282513,0.282194,0.281972,0.281858,0.28186,0.281989,0.282257,0.282676,0.283258,0.284015
0.1,0.309017,0.307321,0.305823,0.304514,0.303379,0.302409,0.301592,0.300918,0.300376,0.299958,0.299655,0.299457,0.299358,0.29935,0.299426,0.299578,0.299802,0.30009,0.300438,0.300839,0.301289,0.301783,0.302316,0.302884,0.303483,0.304108,0.304756,0.305424,0.306108,0.306804,0.30751,0.308222,0.308937,0.309653,0.310368,0.311078,0.311782,0.312477,0.31316,0.313831,0.314486,0.315125,0.315745,0.316344,0.316922,0.317477,0.318006,0.31851,0.318987,0.319435,0.319854,0.320243,0.320601,0.320927,0.32122,0.32148,0.321706,0.321898,0.322055,0.322177,0.322264,0.322315,0.322331,0.322312,0.322257,0.322167,0.322041,0.321881,0.321687,0.321458,0.321196,0.320902,0.320575,0.320217,0.319828,0.31941,0.318964,0.31849,0.31799,0.317466,0.316918,0.316348,0.315758,0.31515,0.314524,0.313884,0.313231,0.312568,0.311896,0.311218,0.310537,0.309855,0.309175,0.3085,0.307833,0.307177,0.306537,0.305914,0.305314,0.30474,0.304197,0.303689,0.30322,0.302797,0.302423,0.302104,0.301847,0.301658,0.301543,0.30151,0.301565,0.301717,0.301975,0.302346,0.302842,0.303471,0.304245,0.305174,0.306271,0.307548,0.309017
0.108333,0.333807,0.331389,0.329189,0.327192,0.325389,0.323767,0.322316,0.321025,0.319885,0.318885,0.318017,0.317271,0.316641,0.316118,0.315695,0.315365,0.315121,0.314957,0.314868,0.314846,0.314888,0.314987,0.31514,0.315341,0.315585,0.31587,0.31619,0.316541,0.316921,0.317325,0.31775,0.318193,0.318651,0.319121,0.319599,0.320084,0.320573,0.321064,0.321553,0.322039,0.32252,0.322994,0.323459,0.323913,0.324355,0.324782,0.325194,0.325589,0.325966,0.326323,0.326659,0.326975,0.327267,0.327536,0.327781,0.328002,0.328196,0.328365,0.328508,0.328624,0.328713,0.328774,0.328809,0.328816,0.328796,0.328749,0.328676,0.328575,0.328449,0.328297,0.328121,0.327919,0.327695,0.327447,0.327178,0.326888,0.326578,0.32625,0.325905,0.325544,0.325169,0.324782,0.324383,0.323976,0.323561,0.323141,0.322719,0.322296,0.321875,0.321459,0.32105,0.320651,0.320265,0.319895,0.319544,0.319217,0.318917,0.318647,0.318412,0.318215,0.318063,0.317958,0.317906,0.317913,0.317984,0.318125,0.318342,0.318642,0.319031,0.319517,0.320107,0.320811,0.321635,0.32259,0.323686,0.324932,0.326339,0.327918,0.329681,0.33164,0.333807
0.116667,0.358368,0.355242,0.352349,0.349678,0.347217,0.344954,0.34288,0.340982,0.339252,0.33768,0.336255,0.334971,0.333817,0.332787,0.331872,0.331065,0.33036,0.32975,0.329229,0.32879,0.328429,0.328139,0.327916,0.327754,0.327648,0.327596,0.327591,0.32763,0.327709,0.327824,0.327972,0.328149,0.328352,0.328578,0.328823,0.329086,0.329362,0.329651,0.329948,0.330252,0.330561,0.330872,0.331183,0.331493,0.3318,0.332102,0.332397,0.332684,0.332962,0.333229,0.333485,0.333727,0.333955,0.334168,0.334366,0.334547,0.334711,0.334857,0.334986,0.335095,0.335186,0.335259,0.335312,0.335345,0.33536,0.335357,0.335334,0.335293,0.335235,0.335159,0.335066,0.334958,0.334834,0.334697,0.334546,0.334382,0.334208,0.334024,0.333832,0.333633,0.33343,0.333222,0.333013,0.332805,0.332599,0.332398,0.332203,0.332019,0.331846,0.331688,0.331548,0.331429,0.331334,0.331266,0.331228,0.331226,0.331261,0.33134,0.331465,0.331642,0.331874,0.332168,0.332528,0.33296,0.33347,0.334064,0.334748,0.33553,0.336415,0.337413,0.33853,0.339776,0.341158,0.342688,0.344373,0.346224,0.348253,0.35047,0.352887,0.355515,0.358368
0.125,0.382683,0.378861,0.375288,0.371954,0.368846,0.365954,0.363266,0.360772,0.358462,0.356326,0.354354,0.352538,0.350869,0.349339,0.34794,0.346664,0.345505,0.344455,0.343508,0.342657,0.341898,0.341224,0.340629,0.340109,0.339659,0.339273,0.338948,0.338678,0.33846,0.338291,0.338165,0.338079,0.33803,0.338015,0.33803,0.338072,0.338139,0.338228,0.338335,0.33846,0.338598,0.338748,0.338908,0.339076,0.33925,0.339427,0.339607,0.339788,0.339968,0.340146,0.340321,0.340491,0.340656,0.340814,0.340965,0.341108,0.341241,0.341366,0.34148,0.341584,0.341677,0.341759,0.341831,0.341891,0.341941,0.34198,0.342008,0.342026,0.342035,0.342034,0.342025,0.342009,0.341985,0.341956,0.341922,0.341884,0.341844,0.341803,0.341762,0.341724,0.341689,0.34166,0.341639,0.341627,0.341628,0.341642,0.341674,0.341724,0.341797,0.341895,0.342021,0.342178,0.34237,0.3426,0.342872,0.34319,0.343558,0.34398,0.344461,0.345005,0.345618,0.346305,0.347072,0.347923,0.348866,0.349906,0.35105,0.352306,0.35368,0.355182,0.356817,0.358596,0.360528,0.362621,0.364885,0.367332,0.369971,0.372814,0.375872,0.379158,0.382683
0.133333,0.406737,0.402229,0.397989,0.394003,0.39026,0.386749,0.383459,0.380378,0.377498,0.374808,0.372298,0.369959,0.367783,0.365761,0.363884,0.362146,0.360539,0.359056,0.357689,0.356433,0.355282,0.354229,0.353268,0.352395,0.351604,0.35089,0.350248,0.349674,0.349164,0.348712,0.348316,0.347971,0.347674,0.347421,0.347208,0.347034,0.346893,0.346785,0.346705,0.346652,0.346622,0.346613,0.346624,0.346651,0.346693,0.346749,0.346815,0.346891,0.346975,0.347065,0.34716,0.34726,0.347362,0.347466,0.34757,0.347675,0.347779,0.347881,0.347982,0.34808,0.348176,0.348268,0.348358,0.348445,0.348529,0.34861,0.348689,0.348765,0.34884,0.348914,0.348988,0.349062,0.349138,0.349216,0.349297,0.349384,0.349476,0.349576,0.349686,0.349806,0.349938,0.350086,0.35025,0.350433,0.350637,0.350865,0.351119,0.351403,0.351718,0.352068,0.352457,0.352887,0.353362,0.353886,0.354464,0.355098,0.355793,0.356554,0.357386,0.358294,0.359282,0.360356,0.361522,0.362787,0.364156,0.365635,0.367233,0.368955,0.370811,0.372807,0.374952,0.377256,0.379726,0.382373,0.385206,0.388237,0.391475,0.394933,0.398621,0.402551,0.406737
0.141667,0.430511,0.425331,0.420435,0.415809,0.411442,0.407323,0.403441,0.399785,0.396344,0.393109,0.39007,0.387217,0.384542,0.382036,0.37969,0.377497,0.37545,0.373539,0.37176,0.370105,0.368567,0.36714,0.365819,0.364598,0.363471,0.362434,0.36148,0.360606,0.359807,0.359078,0.358415,0.357815,0.357272,0.356785,0.356348,0.355959,0.355615,0.355312,0.355048,0.354819,0.354623,0.354458,0.354321,0.35421,0.354123,0.354057,0.354011,0.353984,0.353973,0.353976,0.353994,0.354023,0.354064,0.354114,0.354173,0.35424,0.354315,0.354396,0.354483,0.354576,0.354674,0.354777,0.354885,0.354998,0.355116,0.355239,0.355368,0.355502,0.355643,0.355791,0.355946,0.35611,0.356284,0.356468,0.356664,0.356873,0.357096,0.357336,0.357593,0.35787,0.358168,0.358489,0.358837,0.359212,0.359617,0.360055,0.36053,0.361042,0.361597,0.362196,0.362844,0.363543,0.364298,0.365113,0.365991,0.366937,0.367955,0.369051,0.370228,0.371493,0.372851,0.374307,0.375867,0.377538,0.379326,0.381238,0.383281,0.385463,0.387791,0.390274,0.39292,0.395738,0.398738,0.401928,0.40532,0.408924,0.41275,0.41681,0.421116,0.425679,0.430511
0.15,0.45399,0.448151,0.442609,0.437355,0.432376,0.42766,0.423197,0.418975,0.414985,0.411215,0.407656,0.404298,0.401133,0.398151,0.395344,0.392703,0.390222,0.387892,0.385706,0.383658,0.38174,0.379946,0.37827,0.376706,0.375249,0.373893,0.372632,0.371463,0.370379,0.369377,0.368451,0.367599,0.366815,0.366097,0.365439,0.364839,0.364294,0.363799,0.363353,0.362951,0.362592,0.362273,0.361991,0.361743,0.361528,0.361344,0.361188,0.361058,0.360953,0.360872,0.360812,0.360773,0.360753,0.360751,0.360765,0.360796,0.360842,0.360902,0.360976,0.361064,0.361164,0.361278,0.361404,0.361543,0.361695,0.361859,0.362037,0.362229,0.362434,0.362655,0.362891,0.363144,0.363414,0.363703,0.364012,0.364342,0.364695,0.365072,0.365475,0.365907,0.366368,0.366861,0.367389,0.367953,0.368557,0.369204,0.369895,0.370634,0.371424,0.372269,0.373172,0.374137,0.375167,0.376268,0.377442,0.378695,0.380032,0.381456,0.382974,0.384591,0.386312,0.388143,0.390091,0.392162,0.394362,0.396699,0.399181,0.401813,0.404606,0.407567,0.410704,0.414028,0.417547,0.421271,0.425211,0.429376,0.433779,0.43843,0.443341,0.448523,0.45399
0.158333,0.477159,0.470671,0.464498,0.458627,0.453047,0.447745,0.442712,0.437935,0.433404,0.429109,0.42504,0.421186,0.417539,0.41409,0.41083,0.40775,0.404843,0.4021,0.399515,0.39708,0.394788,0.392633,0.390608,0.388708,0.386925,0.385255,0.383693,0.382232,0.380869,0.379598,0.378414,0.377314,0.376292,0.375346,0.374471,0.373664,0.37292,0.372237,0.371611,0.37104,0.37052,0.370049,0.369624,0.369242,0.368901,0.3686,0.368335,0.368105,0.367909,0.367743,0.367608,0.367501,0.367421,0.367367,0.367338,0.367333,0.36735,0.36739,0.367452,0.367534,0.367638,0.367762,0.367906,0.368071,0.368256,0.368461,0.368688,0.368936,0.369206,0.369499,0.369815,0.370155,0.370521,0.370913,0.371333,0.371783,0.372263,0.372776,0.373324,0.373907,0.374529,0.375192,0.375898,0.376649,0.377448,0.378299,0.379204,0.380166,0.381189,0.382275,0.38343,0.384656,0.385958,0.38734,0.388806,0.390361,0.39201,0.393759,0.395612,0.397574,0.399653,0.401853,0.404182,0.406646,0.409251,0.412006,0.414917,0.417993,0.421241,0.424671,0.428291,0.43211,0.436138,0.440386,0.444862,0.449578,0.454546,0.459776,0.46528,0.47107,0.477159
